"er","ks4","of","qmax"
0.562538885278627,0.515718295937404,0.137268668273464,0.999476878409563
0.445381460012868,0.109707590425387,0.274143042741343,0.999250310209649
0.277665553381667,0.625048760557547,0.275206676917151,0.999718134441823
0.914186538895592,0.69629472703673,0.471955549437553,0.999817179717854
0.702975749503821,0.00190686271525919,0.389709952985868,0.994927333324019
0.170355838723481,0.700612656772137,0.75467400951311,0.999884767112743
0.997744233347476,0.00982249551452698,0.150181886740029,0.995597623810582
0.651621476514265,0.016659083776176,0.0114342337474227,0.999330558541355
0.241162027930841,0.420883060898632,0.821449087932706,0.999577499804059
0.983687369385734,0.391557195689529,0.154566031647846,0.999857209573835
0.164801931940019,0.356985198799521,0.185912007000297,0.999277680465834
0.113947991514578,0.177918358007446,0.392367495456711,0.999420915314288
0.0147608830593526,0.87735267682001,0.784209729637951,0.999584403580986
0.962936147348955,0.0462960652075708,0.163686066167429,0.997315385506084
0.834893200546503,0.444820005679503,0.919232150074095,0.999650437028931
0.777304499410093,0.188944278517738,0.223310969071463,0.998571433886566
0.891032201936468,0.0354945643339306,0.100745307747275,0.99794089042199
0.50864885142073,0.447691691340879,0.732850271044299,0.999989329894189
0.107256213203073,0.108025049092248,0.216422840021551,0.998652399362337
0.495529010193422,0.0479024590458721,0.267841382417828,0.996456283743864
0.831013534218073,0.430782139068469,0.400309084216133,0.999654769898446
0.988487390335649,0.537892987951636,0.138695167610422,0.999862907553608
0.915398370241746,0.683705430245027,0.968306952388957,0.999445601433944
0.497707676840946,0.131929093273357,0.659603308420628,0.998862314889421
0.514425706118345,0.00839138170704246,0.900449994718656,0.998764221144997
0.58927854988724,0.00072281062602997,0.681608698097989,0.995810319044854
0.166722348891199,0.17323036910966,0.761975000146776,0.999967326505013
0.991502493619919,0.556964667281136,0.202813649782911,0.999470568976217
0.811873006401584,0.992212817305699,0.086452966555953,0.999943742294935
0.651343344012275,0.158609000733122,0.44420465012081,0.998244420880334
0.344827398657799,0.826828010845929,0.33115953928791,0.999556889580858
0.189851619768888,0.576327986782417,0.663558896863833,0.999855019418317
0.145766072673723,0.0771042059641332,0.468774860724807,0.996647231511886
0.224851344479248,0.150981597136706,0.576976611278951,0.999516811339628
0.916856046766043,0.0636665655765683,0.323162374552339,0.996625550174355
0.506952467141673,0.918183527654037,0.981832229532301,0.999475924769171
0.791039907606319,0.148952864343301,0.995573273394257,0.999946418256884
0.115359704010189,0.0127454793546349,0.515751075698063,0.99939039102334
0.222943550674245,0.0403810383286327,0.599929942050949,0.999794726258843
0.0841685372870415,0.303840241162106,0.623674115398899,0.999793954508814
0.427319715265185,0.0376681364141404,0.140682626049966,0.999866531467933
0.528465893585235,0.0970880340319127,0.593401876976714,0.9991584638286
0.306003994308412,0.147481958847493,0.0668090023100376,0.998723772984082
0.621204218594357,0.205671170959249,0.0444424110464751,0.999827258774844
0.186180262127891,0.00825565960258246,0.589574003824964,0.994362446699295
0.16239302395843,0.0188632919453084,0.621464079245925,0.995106653815581
0.816876529948786,0.2253622491844,0.960684801219031,0.999332324079124
0.960890961810946,0.472350006224588,0.170983496354893,0.999860316377396
0.508668649243191,0.290956704411656,0.023194340756163,0.998653995374214
0.35079712443985,0.054097706452012,0.972259224625304,0.998922723764533
0.04105229745619,0.00992175564169884,0.754485043231398,0.997553931686706
0.977852692827582,0.0516362716443837,0.0248792993370443,0.996068847200175
0.814604766201228,0.0205008892808109,0.497488512657583,0.997311262390693
0.0683382181450725,0.0708028685767204,0.256054266123101,0.998998927308861
0.443790987599641,0.0334265120327473,0.797521605389193,0.997177465225639
0.12104778806679,0.317564249271527,0.201342004816979,0.99898679602401
0.98666919907555,0.585052378010005,0.848304145503789,0.999994621160936
0.0643473172094673,0.193437941139564,0.0682550312485546,0.997308971185893
0.545456134248525,0.142375093884766,0.401587592903525,0.999420580278923
0.746393215144053,0.326658767648041,0.00322878756560382,0.999546749820749
0.452806759858504,0.0528387888334691,0.409806737909093,0.999869840733792
0.101700762985274,0.249528492568061,0.667308962671086,0.998709274899922
0.852849418763071,0.931170066352934,0.320156465750188,0.999551584932454
0.193131544161588,0.203348425915465,0.276729613309726,0.999672066651167
0.559432753594592,0.149900036165491,0.692830829881132,0.999203250735841
0.576239977730438,0.808820085367188,0.388238780433312,0.999782605511789
0.262220579897985,0.0619596270844341,0.522065626922995,0.998876763912108
0.868882272858173,0.000415579415857792,0.055285052396357,0.992821859377164
0.67708925739862,0.0784616270102561,0.997600128408521,0.99719478631361
0.987148626940325,0.449934101197868,0.402509880252182,0.999475130767665
0.175443679792807,0.163611650234088,0.785535364644602,0.999885231674884
